,Flux_x(LVLH),Flux_y(LVLH),Flux_z(LVLH),shadow function,SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s]
1777,0.8428274461,-0.2544757927,-0.4742187516,1,4770000000,-135000000000,-58500000000,4171878.862,1394906.627,5958053.772,-0.1080326395,0.9821021592,-0.1542864143
1778,0.8423572903,-0.254475782,-0.4750533955,1,4770000000,-135000000000,-58500000000,4171084.255,1402110.94,5956918.957,-0.1085905966,0.9819151008,-0.1550832588
1779,0.841886308,-0.2544757713,-0.4758875734,1,4770000000,-135000000000,-58500000000,4170285.555,1409313.878,5955778.296,-0.1091484472,0.9817270789,-0.155879951
1780,0.8414144997,-0.2544757606,-0.4767212842,1,4770000000,-135000000000,-58500000000,4169482.763,1416515.432,5954631.792,-0.1097061906,0.9815380936,-0.1566764902
1781,0.8409418657,-0.25447575,-0.4775545273,1,4770000000,-135000000000,-58500000000,4168675.88,1423715.597,5953479.444,-0.1102638264,0.9813481451,-0.1574728758
1782,0.8404684066,-0.2544757393,-0.4783873017,1,4770000000,-135000000000,-58500000000,4167864.906,1430914.365,5952321.255,-0.110821354,0.9811572338,-0.1582691067
1783,0.8399941228,-0.2544757287,-0.4792196067,1,4770000000,-135000000000,-58500000000,4167049.842,1438111.728,5951157.224,-0.1113787728,0.9809653596,-0.1590651825
1784,0.8395190149,-0.254475718,-0.4800514414,1,4770000000,-135000000000,-58500000000,4166230.689,1445307.68,5949987.354,-0.1119360824,0.9807725228,-0.1598611021
1785,0.8390430833,-0.2544757073,-0.4808828051,1,4770000000,-135000000000,-58500000000,4165407.448,1452502.214,5948811.646,-0.1124932821,0.9805787236,-0.1606568648
1786,0.8385663283,-0.2544756967,-0.4817136969,1,4770000000,-135000000000,-58500000000,4164580.12,1459695.323,5947630.1,-0.1130503714,0.9803839623,-0.1614524699
1787,0.8380887505,-0.2544756861,-0.482544116,1,4770000000,-135000000000,-58500000000,4163748.705,1466887,5946442.718,-0.1136073498,0.9801882389,-0.1622479167
1788,0.8376103504,-0.2544756754,-0.4833740616,1,4770000000,-135000000000,-58500000000,4162913.204,1474077.237,5945249.501,-0.1141642167,0.9799915536,-0.1630432042
1789,0.8371311285,-0.2544756648,-0.4842035328,1,4770000000,-135000000000,-58500000000,4162073.618,1481266.027,5944050.45,-0.1147209716,0.9797939068,-0.1638383317
1790,0.8366510852,-0.2544756542,-0.4850325289,1,4770000000,-135000000000,-58500000000,4161229.949,1488453.364,5942845.566,-0.1152776139,0.9795952985,-0.1646332983
1791,0.836170221,-0.2544756436,-0.4858610492,1,4770000000,-135000000000,-58500000000,4160382.196,1495639.241,5941634.85,-0.1158341432,0.9793957289,-0.1654281034
1792,0.8356885362,-0.254475633,-0.4866890925,1,4770000000,-135000000000,-58500000000,4159530.36,1502823.649,5940418.305,-0.1163905587,0.9791951983,-0.1662227463
1793,0.8352060316,-0.2544756224,-0.4875166584,1,4770000000,-135000000000,-58500000000,4158674.443,1510006.584,5939195.93,-0.11694686,0.9789937069,-0.1670172261
1794,0.8347227074,-0.2544756118,-0.4883437458,1,4770000000,-135000000000,-58500000000,4157814.445,1517188.036,5937967.727,-0.1175030466,0.9787912548,-0.1678115419
1795,0.8342385642,-0.2544756012,-0.489170354,1,4770000000,-135000000000,-58500000000,4156950.368,1524368,5936733.698,-0.1180591179,0.9785878422,-0.1686056931
1796,0.8337536024,-0.2544755907,-0.4899964822,1,4770000000,-135000000000,-58500000000,4156082.211,1531546.468,5935493.843,-0.1186150733,0.9783834694,-0.1693996789
1797,0.8332678226,-0.2544755801,-0.4908221296,1,4770000000,-135000000000,-58500000000,4155209.976,1538723.433,5934248.163,-0.1191709123,0.9781781365,-0.1701934983
1798,0.8327812252,-0.2544755695,-0.4916472954,1,4770000000,-135000000000,-58500000000,4154333.663,1545898.888,5932996.661,-0.1197266344,0.9779718438,-0.1709871508
1799,0.8322938107,-0.2544755589,-0.4924719786,1,4770000000,-135000000000,-58500000000,4153453.274,1553072.826,5931739.337,-0.120282239,0.9777645914,-0.1717806355
1800,0.8318055794,-0.2544755484,-0.4932961786,1,4770000000,-135000000000,-58500000000,4152568.81,1560245.24,5930476.192,-0.1208377256,0.9775563796,-0.1725739517
1801,0.8313165321,-0.2544755378,-0.4941198946,1,4770000000,-135000000000,-58500000000,4151680.27,1567416.123,5929207.227,-0.1213930936,0.9773472085,-0.1733670985
1802,0.8308266691,-0.2544755273,-0.4949431257,1,4770000000,-135000000000,-58500000000,4150787.657,1574585.468,5927932.445,-0.1219483425,0.9771370784,-0.1741600752
1803,0.8303359909,-0.2544755167,-0.4957658712,1,4770000000,-135000000000,-58500000000,4149890.97,1581753.268,5926651.846,-0.1225034717,0.9769259895,-0.1749528809
1804,0.8298444979,-0.2544755062,-0.4965881302,1,4770000000,-135000000000,-58500000000,4148990.212,1588919.516,5925365.431,-0.1230584807,0.9767139419,-0.175745515
1805,0.8293521907,-0.2544754957,-0.4974099019,1,4770000000,-135000000000,-58500000000,4148085.382,1596084.205,5924073.201,-0.123613369,0.9765009359,-0.1765379767
1806,0.8288590697,-0.2544754851,-0.4982311854,1,4770000000,-135000000000,-58500000000,4147176.482,1603247.327,5922775.159,-0.1241681359,0.9762869717,-0.1773302652
1807,0.8283651355,-0.2544754746,-0.4990519801,1,4770000000,-135000000000,-58500000000,4146263.512,1610408.877,5921471.305,-0.1247227811,0.9760720495,-0.1781223797
1808,0.8278703884,-0.2544754641,-0.499872285,1,4770000000,-135000000000,-58500000000,4145346.474,1617568.846,5920161.64,-0.1252773038,0.9758561695,-0.1789143193
1809,0.8273748291,-0.2544754536,-0.5006920995,1,4770000000,-135000000000,-58500000000,4144425.368,1624727.228,5918846.166,-0.1258317036,0.9756393319,-0.1797060833
1810,0.826878458,-0.2544754431,-0.5015114226,1,4770000000,-135000000000,-58500000000,4143500.195,1631884.015,5917524.884,-0.12638598,0.975421537,-0.180497671
1811,0.8263812756,-0.2544754326,-0.5023302535,1,4770000000,-135000000000,-58500000000,4142570.957,1639039.201,5916197.795,-0.1269401323,0.9752027849,-0.1812890816
1812,0.8258832823,-0.2544754221,-0.5031485916,1,4770000000,-135000000000,-58500000000,4141637.653,1646192.779,5914864.901,-0.12749416,0.9749830759,-0.1820803144
1813,0.8253844786,-0.2544754117,-0.503966436,1,4770000000,-135000000000,-58500000000,4140700.285,1653344.742,5913526.203,-0.1280480627,0.9747624101,-0.1828713685
1814,0.8248848651,-0.2544754012,-0.5047837858,0.969542,4770000000,-135000000000,-58500000000,4139758.855,1660495.082,5912181.702,-0.1286018397,0.9745407879,-0.183662243
1815,0.8243844422,-0.2544753907,-0.5056006404,0.88781,4770000000,-135000000000,-58500000000,4138813.361,1667643.793,5910831.399,-0.1291554905,0.9743182094,-0.1844529375
1816,0.8238832104,-0.2544753803,-0.5064169987,0.782857,4770000000,-135000000000,-58500000000,4137863.807,1674790.867,5909475.297,-0.1297090145,0.9740946748,-0.1852434509
1817,0.8233811703,-0.2544753698,-0.5072328601,0.664426,4770000000,-135000000000,-58500000000,4136910.192,1681936.298,5908113.396,-0.1302624113,0.9738701844,-0.1860337825
1818,0.8228783223,-0.2544753594,-0.5080482237,0.538994,4770000000,-135000000000,-58500000000,4135952.518,1689080.078,5906745.697,-0.1308156803,0.9736447383,-0.1868239315
1819,0.8223746667,-0.254475349,-0.5088630888,0.411949,4770000000,-135000000000,-58500000000,4134990.786,1696222.201,5905372.202,-0.1313688209,0.9734183368,-0.1876138974
1820,0.8218702044,-0.2544753386,-0.5096774547,0.288483,4770000000,-135000000000,-58500000000,4134024.996,1703362.66,5903992.912,-0.1319218326,0.9731909801,-0.188403679
1821,0.8213649357,-0.2544753281,-0.5104913204,0.174289,4770000000,-135000000000,-58500000000,4133055.149,1710501.447,5902607.83,-0.1324747148,0.9729626685,-0.1891932757
1822,0.8208588609,-0.2544753178,-0.5113046851,0.0767389,4770000000,-135000000000,-58500000000,4132081.247,1717638.556,5901216.954,-0.1330274671,0.9727334021,-0.189982687
1823,0.8203519808,-0.2544753073,-0.5121175481,0.00886365,4770000000,-135000000000,-58500000000,4131103.29,1724773.979,5899820.289,-0.1335800888,0.9725031813,-0.1907719117
1824,0.8198442957,-0.2544752969,-0.5129299086,0,4770000000,-135000000000,-58500000000,4130121.279,1731907.71,5898417.834,-0.1341325795,0.9722720061,-0.1915609492
1825,0.8193358063,-0.2544752865,-0.5137417657,0,4770000000,-135000000000,-58500000000,4129135.216,1739039.741,5897009.591,-0.1346849385,0.9720398769,-0.1923497987
1826,0.8188265129,-0.2544752761,-0.5145531188,0,4770000000,-135000000000,-58500000000,4128145.1,1746170.066,5895595.561,-0.1352371654,0.9718067938,-0.1931384595
1827,0.8183164161,-0.2544752657,-0.5153639669,0,4770000000,-135000000000,-58500000000,4127150.934,1753298.677,5894175.747,-0.1357892595,0.9715727572,-0.1939269308
1828,0.8178055164,-0.2544752554,-0.5161743093,0,4770000000,-135000000000,-58500000000,4126152.718,1760425.568,5892750.148,-0.1363412204,0.9713377672,-0.1947152117
1829,0.8172938141,-0.254475245,-0.5169841453,0,4770000000,-135000000000,-58500000000,4125150.453,1767550.732,5891318.768,-0.1368930475,0.971101824,-0.1955033017
