,Flux_x(LVLH),Flux_y(LVLH),Flux_z(LVLH),shadow function,SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s]
61,-0.8526562086,-0.5223115952,0.01296095872,1,-5840000000,139000000000,60400000000,7392483.387,256527.5538,366358.8978,-0.06038916069,0.5725300442,0.8176567115
62,-0.8526429381,-0.5223116167,0.01380558398,1,-5840000000,139000000000,60400000000,7392036.727,260727.6774,372357.2891,-0.06137791194,0.5724954515,0.8176073079
63,-0.8526288308,-0.5223116383,0.01465019572,1,-5840000000,139000000000,60400000000,7391582.814,264927.5452,378355.3151,-0.06236660296,0.5724602969,0.8175571022
64,-0.8526138869,-0.5223116598,0.01549479309,1,-5840000000,139000000000,60400000000,7391121.648,269127.153,384352.9697,-0.06335523278,0.5724245807,0.8175060941
65,-0.8525981064,-0.5223116814,0.01633937529,1,-5840000000,139000000000,60400000000,7390653.229,273326.4967,390350.2473,-0.06434380044,0.5723883027,0.8174542839
66,-0.8525814892,-0.5223117029,0.01718394148,1,-5840000000,139000000000,60400000000,7390177.557,277525.5722,396347.1417,-0.06533230495,0.5723514631,0.8174016715
67,-0.8525640354,-0.5223117245,0.01802849083,1,-5840000000,139000000000,60400000000,7389694.634,281724.3754,402343.6473,-0.06632074536,0.5723140618,0.8173482571
68,-0.8525457451,-0.522311746,0.01887302251,1,-5840000000,139000000000,60400000000,7389204.46,285922.9021,408339.7581,-0.0673091207,0.572276099,0.8172940406
69,-0.8525266181,-0.5223117677,0.01971753568,1,-5840000000,139000000000,60400000000,7388707.035,290121.1482,414335.4681,-0.06829742997,0.5722375745,0.8172390222
70,-0.8525066546,-0.5223117891,0.02056202953,1,-5840000000,139000000000,60400000000,7388202.36,294319.1097,420330.7716,-0.06928567223,0.5721984887,0.8171832017
